0.13894606996086034, 0.02702272594612459, 0.09525681080916301, 1
0.0979378025262282, 0.014271418407341073, 0.08004731718610694, 1
0.1389472297393805, 0.026809221963695156, 0.09536798934692542, 1
0.09804876918110436, 0.014313881272471896, 0.08011573334252765, 1
0.14792582041491653, 0.02879813754954162, 0.10996939376193376, 1
0.10631498848502474, 0.018368851933785575, 0.08688232261220026, 1
0.1270883617708, 0.011903202266212443, 0.112564501331851, 1
0.13155110903663422, 0.022775699985859873, 0.10168944751019642, 1
0.13219833552922586, 0.025872774220407336, 0.10297960344516156, 1
0.07598580210977679, 0.01212022809266418, 0.06891074923421588, 1
0.11269622188309354, 0.021939267659440473, 0.09548693957413061, 1
0.140249058626577, 0.027642091584750283, 0.11646053196536803, 1
0.138739121002661, 0.027452386262462596, 0.11509977408614876, 1
0.10470498274342575, 0.0199819573144704, 0.08615019217734479, 1
0.10256617482947107, 0.019704378748329865, 0.08565148236758004, 1
0.11025299458395693, 0.023040141383724025, 0.08928938319297193, 1
0.10897475368596529, 0.015945487892558056, 0.09507631879530416, 1
0.14584003491295225, 0.016871799153061785, 0.12700975945945817, 1
0.14221987619580043, 0.012313942501412434, 0.12564510697601336, 1
0.13024050349569294, 0.020043614885227302, 0.09992232596701699, 1
0.11867282486693906, 0.015572126135113645, 0.09679168463441509, 1
0.09924795967246935, 0.02157730593296223, 0.08312791849681407, 1
0.09229189032243645, 0.017362472035626242, 0.07696424770286969, 1
0.11129833348314175, 0.017708933467597728, 0.08763856592341333, 1
0.12156627806584741, 0.019623615958784174, 0.0961807352150372, 1
0.10482931477471005, 0.016366646902232322, 0.09235940496706127, 1
0.11062883369202292, 0.027613782614828376, 0.0874883545855462, 1
0.10121828858912427, 0.020409666651720705, 0.08247279118042725, 1
0.13429925423168315, 0.022250696343428453, 0.10345879667788173, 1
0.14142655570965953, 0.015523174917303555, 0.12533123288168777, 1
0.08655958841073744, 0.009291847525665819, 0.08146998666880345, 1
0.17196800050746952, 0.03371727830674467, 0.13818472124505718, 1
0.13718789716918933, 0.01793185004977172, 0.10549321761175696, 1
0.13030131209287932, 0.01550534984509145, 0.10033535800870727, 1
0.14079447539978637, 0.026367383754733027, 0.12300832557824634, 1
0.12499374806803036, 0.015772715596182228, 0.0992730087987251, 1
0.14309753837933314, 0.02107457810846971, 0.10890880182381445, 1
0.12886584938792797, 0.015866594722400765, 0.10299797773386624, 1
0.12815026207829783, 0.027758718906839466, 0.09265643801035144, 1
0.10011830266025931, 0.01787524566778321, 0.0865181054354201, 1
0.10103553211907515, 0.016836202987034535, 0.08887159238677805, 1
0.11308552795720184, 0.025017969608285055, 0.08954794324933003, 1
0.11465865852216343, 0.022270619423834313, 0.09411905388583164, 1
0.12818540274231227, 0.025545348283411807, 0.09950209034472209, 1
0.1348131813316824, 0.033175666608710096, 0.10350873440262769, 1
0.09905918092999384, 0.016743600971478364, 0.08188013587846808, 1
0.089900823049068, 0.012549635033857049, 0.07898379669279969, 1
0.12669691000700872, 0.02941121086884368, 0.09849492115492582, 1
0.1425964553561605, 0.025114905169541606, 0.11227214041617761, 1
0.09814775270297071, 0.019969599875648163, 0.08062384076157175, 1
0.10466603678409823, 0.021363126595352094, 0.08467120838930906, 1
